KOSDAQ|014200|광림|자동차|242억원|2003.06.12
UNLISTED|225630|엑스엘게임즈|온라인·모바일게임소프트웨어개발및공급업|43억원|2012.02.03
KOSPI|003550|LG|LG그룹의순수지주회사|8794억원|2003.06.12
KOSPI|002220|한일철강|포스코열연대리점판매업체|102억원|2003.09.25
UNLISTED|804377|대흥레져|호텔업|0억원|2012.02.03
UNLISTED|117480|엠프리비젼|소프트웨어자문개발및공급업|25억원|2009.12.29
UNLISTED|069340|티알비글로벌|자전거및장애자용차량제조업|8억원|2004.07.02
UNLISTED|028810|한국거래소|증권및선물거래소|1000억원|2007.10.11
UNLISTED|238930|제이비케이랩|완제의약품제조업|83억원|2017.03.17
KOSPI|002200|한국수출포장공업|골판지원지및골판지상자전문생산업체|200억원|2002.11.20
KOSDAQ|045390|대아티아이|시스템소프트웨어개발및공급업|71억원|2004.05.04
KOSDAQ|044060|조광ILI|탭밸브및유사장치제조업|49억원|2002.09.12
KOSDAQ|307180|아이엘사이언스(구.쏠라사이언스)|전구및조명장치제조업|20억원|2010.06.18
UNLISTED|076530|게이트마켓(구.게이트뱅크)|그외기타금융관련서비스업|17억원|2007.07.27
UNLISTED|075200|아탐스|액정표시장치제조업|19억원|2007.11.21
UNLISTED|382380|아이에스하이텍|기타자동차부품제조업|15억원|2021.04.01
UNLISTED|090820|엠에너지(구.가야에너지)|기타화학제품제조업|82억원|2012.11.06
KONEX|254160|제이엠멀티|일반제재업|26억원|2021.03.24
UNLISTED|333450|심플에프앤비|기타육류가공및저장처리업|1억원|2021.02.15
KOSDAQ|226950|올릭스|의학및약학연구개발업|32억원|2016.04.27
UNLISTED|057360|삼본티엘지|반도체및기타전자부품제조업|30억원|2002.09.16
UNLISTED|058690|퓨쳐인포넷|컴퓨터시스템설계및자문업|75억원|2003.12.29
KOSDAQ|032080|아즈텍더블유비이|직물직조업|100억원|2002.09.12
KOSPI|004870|티웨이홀딩스|상품종합도매업|340억원|2003.06.12
KOSPI|002210|동성제약|염모제주력의제약회사|224억원|2002.11.20
KOSPI|003540|대신증권|수익구조다양화를통한안정된재무구조확립및핵&amp;|4339억원|2002.11.13
UNLISTED|395680|오큐피바이오|의학및약학연구개발업|0억원|2022.01.11
UNLISTED|320120|골든피아|그외기타건축자재도매업|21억원|2020.06.22
KOSDAQ|322780|코퍼스코리아|영화비디오물방송프로그램제작및배급업|34억원|2020.05.29
KOSDAQ|263920|휴온스블러썸(구.블러썸엠앤씨)|그외기타달리분류되지않은제품제조업|245억원|2017.02.14
KOSDAQ|200350|래몽래인|영화비디오물방송프로그램제작및배급업|31억원|2014.02.21
UNLISTED|308480|리엔젠|화장품제조업|16억원|2020.11.12
UNLISTED|815082|에스비비테크|반도체제조용기계제조업|11억원|2012.02.03
UNLISTED|225650|쿠첸|주방용전기기기제조업|53억원|2012.02.03
KOSDAQ|064550|바이오니아|의료용품및기타의약관련제품제조업|81억원|2005.10.20
UNLISTED|065880|인터큐브|방송및무선통신기기제조업|36억원|2007.11.23
UNLISTED|040580|지란지교소프트|기타소프트웨어자문개발및공급업|43억원|2007.07.24
KOSDAQ|191420|테고사이언스|생물학적제제제조업|19억원|2007.11.26
UNLISTED|071660|SSCP|그외기타분류안된화학제품제조업|204억원|2005.03.25
UNLISTED|070330|오프마이십일|일반영화및비디오물제작업|0억원|2005.06.29
KOSDAQ|072990|에이치시티|물질성분검사및분석업|23억원|2012.02.03
UNLISTED|237620|더페이|데이터베이스및온라인정보제공업|8억원|2016.11.14
UNLISTED|052560|삼성수산|시스템통합기업업체|22억원|2002.09.12
UNLISTED|053890|미디어코프|IT관련서적전문출판업체|66억원|2002.09.12
KOSDAQ|095610|테스|반도체제조용기계제조업|0억원|2016.02.16
UNLISTED|381070|제트원이브이|산업용트럭및적재기제조업|15억원|2021.03.29
KOSDAQ|083640|인콘|방송및무선통신기기제조업|32억원|2005.06.25
KOSDAQ|333430|일승|일반목적용기계제조업|28억원|2012.02.03
UNLISTED|307160|하나머스트스팩6호|금융지원서비스업|0억원|2018.09.21
UNLISTED|248300|파슬넷|기타정보기술및컴퓨터운영관련서비스업|1억원|2016.11.14
UNLISTED|225640|플린트|게임소프트웨어개발및공급업|3억원|2021.03.08
UNLISTED|065870|테라닉스|인쇄회로기판제조업|34억원|2007.08.31
UNLISTED|064540|현대엔지니어링|건축기술엔지니어링및관련기술서비스업|380억원|2012.11.06
UNLISTED|828397|효진오토테크|기타물품취급장비제조업|0억원|2012.02.03
UNLISTED|101950|프리진|소프트웨어자문개발전자상거래등|4억원|2008.05.06
UNLISTED|040590|엔에스시스템|그외기타분류안된전기장비제조업|12억원|2002.01.31
UNLISTED|070340|서진캠|자동차엔진용부품제조업|85억원|2012.11.06
KOSDAQ|071670|에이테크솔루션|주형및금형제조업|50억원|2007.11.22
UNLISTED|376500|이래에이엠에스|자동차및트레일러제조업|596억원|2021.04.16
UNLISTED|039580|피코소프트|기타|79억원|2004.04.27
UNLISTED|351200|코마텍|금속절삭기계제조업|12억원|2012.02.03
KOSDAQ|083650|비에이치아이|증류기열교환기및가스발생기제조업|130억원|2007.11.13
UNLISTED|308460|엘텍코리아|시스템소프트웨어개발및공급업|138억원|2013.10.10
UNLISTED|065860|디지엠시스|기타소프트웨어자문개발및공급업|13억원|2002.10.16
UNLISTED|153180|에코니티|액체여과기제조업|23억원|2012.02.03
UNLISTED|008400|C&amp;중공업|컨테이너제조및판매업체|1021억원|2002.10.21
UNLISTED|191400|휴림|기타시설작물재배업|34억원|2020.11.25
UNLISTED|063200|비투비엠앤에이|기타소프트웨어자문개발및공급업|8억원|2003.01.06
KOSDAQ|009730|코센|강관제조업|187억원|2002.09.04
UNLISTED|280470|이케이중공업|기타물품취급장비제조업|105억원|2012.02.03
UNLISTED|053870|GT&amp;T|통신방송장비|40억원|2003.10.06
UNLISTED|278150|파인로보틱스|기타가정용전기기기제조업|5억원|2021.03.15
UNLISTED|279480|이노비드|전자기측정시험및분석기구제조업|42억원|2020.08.25
KOSDAQ|083660|씨에스에이코스믹|기타건축용플라스틱조립제품제조업|96억원|2005.09.07
KOSDAQ|150900|파수(구.파수닷컴)|컴퓨터프로그래밍시스시스템소프트웨어개발및공|56억원|2012.02.03
KOSDAQ|084990|헬릭스미스|의학및약학연구개발업|80억원|2005.04.13
KOSPI|081000|일진다이아|기타화학제품제조업|113억원|2019.06.12
KOSDAQ|166480|코아스템|완제의약품제조업|79억원|2013.06.28
UNLISTED|353880|엠지바이오써브|전자상거래업|6억원|2020.08.21
KOSDAQ|299900|위지윅스튜디오|영화비디오물방송프로그램제작및배급업|44억원|2018.09.11
UNLISTED|153170|인벤티홀딩스|일반목적용기계제조업|6억원|2012.02.03
UNLISTED|009720|한국전기초자|브라운관용유리벌브제조기업|404억원|2002.11.20
KONEX|266170|뿌리깊은나무들(구.앤유엔터테인먼트)|영화비디오물방송프로그램제작및배급업|31억원|2017.04.26
KOSDAQ|191410|육일씨엔에쓰|전자부품제조업|43억원|2012.02.03
KOSDAQ|101930|인화정공|선박구성부분품제조업|47억원|2008.09.26
UNLISTED|065850|삼영유니텍|그외기타분류안된특수목적용기계제조업|13억원|2007.11.14
KOSDAQ|064520|바른전자|반도체전자부품|324억원|2003.02.09
UNLISTED|951704|여기어때컴퍼니|포털및기타인터넷정보매개서비스업|0억원|2021.03.26
KONEX|236340|메디젠휴먼케어|의학및약학연구개발업|15억원|2015.12.28
KOSDAQ|095660|네오위즈(구.네오위즈게임즈)|게임소프트웨어개발및공급업|110억원|2008.11.06
UNLISTED|951705|티디엘|플라스틱필름제조업|0억원|2021.03.26
UNLISTED|951702|맥스나인|응용소프트웨어개발및공급업|0억원|2021.03.26
KOSDAQ|235010|하이에이아이스팩1호||5억원|2015.12.22
UNLISTED|237670|대경트라움|주방용전기기기제조업|5억원|2021.03.08
UNLISTED|951700|와이랩|만화출판업|0억원|2021.03.25
UNLISTED|811521|세븐에너지스틸|석탄원유및천연가스광업|0억원|2012.02.03
UNLISTED|406820|뷰티스킨|화장품제조업|5억원|2022.01.17
UNLISTED|951701|네이버제트|시스템소프트웨어개발및공급업|0억원|2021.03.25
UNLISTED|071690|이츠웰|다이오드트랜지스터및유사반도체제조업|33억원|2007.08.31
KOSDAQ|100660|서암기계공업|기어및동력전달장치제조업|63억원|2008.05.16
KOSDAQ|039560|다산네트웍스|유선통신장비제조업|108억원|2003.10.06
KOSPI|015590|큐로|산업용보일러제조업환경산업|354억원|2002.11.20
UNLISTED|900193|엠닥스|게임소프트웨어제작업|0억원|2007.11.22
UNLISTED|951706|레드앤비아|의학및약학연구개발업|0억원|2021.03.26
UNLISTED|951707|브이리스브이알|전시및행사대행업|0억원|2021.03.26
UNLISTED|310750|루넷|시스템소프트웨어개발및공급업|2억원|2021.03.22
UNLISTED|223030|마이다스이엔티|음악및기타오디오물출판업|9억원|2017.06.30
KOSDAQ|251970|펌텍코리아|플라스틱제품제조업|9억원|2012.02.03
UNLISTED|141120|미래엠텍|비금속광물제품제조업|15억원|2011.07.07
UNLISTED|250640|라스카랜드|애니메이션테마파크출판어린이뮤지컬등|30억원|2016.08.12
UNLISTED|100650|아이케이|1차금속제품도매업|13억원|2009.01.12
UNLISTED|041870|트론웰|컴퓨터기기제조도소매업인터넷종합서비스등|18억원|2003.10.08
KOSDAQ|027580|상보|액정평판디스플레이제조업|136억원|2007.01.15
UNLISTED|026250|삼우이엠씨|구조용금속판제품및금속공작물제조업|55억원|2002.09.12
K_OTC|130480|핀플넷(구.모아정보기술)|기타분류안된금융업|70억원|2017.04.28
KOSDAQ|064510|에코마이스터|해체선별및원료재생업|54억원|2012.11.06
UNLISTED|951716|세니젠|그외기타상품전문도매업|0억원|2021.03.31
UNLISTED|951713|에이슬립|시스템소프트웨어개발및공급업|0억원|2021.03.29
KONEX|211050|인카금융서비스|보험및연금관련서비스업|22억원|2015.10.23
UNLISTED|951714|정육각|도시락및식사용조리식품제조업|0억원|2021.03.30
UNLISTED|951711|마녀공장|도매및상품중개업|1억원|2021.03.29
UNLISTED|951712|에코프로씨엔지|금속원료재생업|0억원|2021.03.29
UNLISTED|263950|이노프레소|기타주변기기제조업|1억원|2021.03.11
UNLISTED|951710|지피바이오||0억원|2021.03.26
UNLISTED|900186|비케이이엔티(구.비케이엘씨디)|기타전자부품제조업|92억원|2007.08.31
KOSPI|039570|HDC아이콘트롤스|전기및통신공사업|41억원|2007.11.21
UNLISTED|900184|엔텔리젼트|게임소프트웨어제작업|1억원|2005.05.31
UNLISTED|951719|프리시스|탭밸브및유사장치제조업|20억원|2021.04.02
UNLISTED|900183|아인텍정보|가전제품도매업|13억원|2005.05.31
UNLISTED|951717|엔픽셀|모바일게임소프트웨어개발및공급업|0억원|2021.04.01
KOSDAQ|293780|압타바이오|자연과학및공학연구개발업|54억원|2018.03.07
UNLISTED|951718|한내포터|기타1차비철금속제조업|0억원|2021.04.01
UNLISTED|900180|완리인터내셔널홀딩스|회사본부지주회사및경영컨설팅서비스업|0억원|2010.09.27
UNLISTED|081020|이투스그룹|서적출판업|10억원|2004.06.22
UNLISTED|800880|고려해운|외항화물운송업|0억원|2012.02.03
UNLISTED|351240|카카오스타일(구.크로키닷컴)|응용소프트웨어개발및공급업|21억원|2020.09.04
UNLISTED|040550|맥스미디어|인쇄회로판제조업|40억원|2007.11.12
UNLISTED|026260|위너지스|상품종합도매업|32억원|2004.08.30
UNLISTED|811528|세스코|소독구충및방제서비스업|0억원|2012.02.03
UNLISTED|065830|테노바코리아(구.환경과생명)|산업용오븐노및노용버너제조업|376억원|2007.11.27
KONEX|179720|렌딩머신(구.옐로페이)|기타분류안된금융업|5억원|2013.06.10
KOSPI|002270|롯데푸드|빙과류유지류등제조판매하는롯데계열사|68억원|2003.09.25
UNLISTED|827090|한영알코비스|금속성형기계제조업|0억원|2012.02.03
KOSPI|014280|금강공업|강관판넬폼가설재전문생산업체|255억원|2002.11.20
UNLISTED|900178|오마이뉴스|데이터베이스및온라인정보제공업|0억원|2007.11.22
K_OTC|363230|투니플레이|모바일게임소프트웨어개발및공급업|13억원|2020.11.03
UNLISTED|900176|디직스테크놀러지|방송수신기및기타영상음향기기제조업|20억원|2007.11.07
UNLISTED|900173|글로벌테크|방송수신기및기타영상음향기기제조업|26억원|2005.04.27
UNLISTED|052510|에코솔루션|그외기타화학제품제조업|55억원|2002.09.12
KOSDAQ|237690|에스티팜|의약품제조업|93억원|2012.02.03
UNLISTED|800849|고려은단|완제의약품제조업|0억원|2012.02.03
UNLISTED|081030|슈가버블(구.그린케미칼)|기타기초유기화합물제조업|30억원|2007.08.06
UNLISTED|275920|세상을바꾸는시간15분|일반영화및비디오물제작업|1억원|2021.03.15
UNLISTED|083690|한울로보틱스|산업용로봇제조업|29억원|2007.11.27
UNLISTED|376550|에이조스바이오|응용소프트웨어개발및공급업|17억원|2020.07.13
UNLISTED|027560|카이스(구.존슨콘트롤즈오토모티브)|자동차차체용부품제조업|80억원|2002.09.24
UNLISTED|026230|IDH(아이디에이치)|금속성형기계제조업|103억원|2002.09.04
UNLISTED|041850|타미테크|유선통신기기제조업|11억원|2002.09.30
UNLISTED|065820|유에스티(구.테크노비전)|방송수신기및기타영상음향기기제조업|14억원|2002.10.02
UNLISTED|263930|디비에프티|과실및채소도매업|11억원|2021.03.11
KOSPI|112610|씨에스윈드|강관제조업|86억원|2009.12.29
UNLISTED|900169|리코시스|기타소프트웨어자문개발및공급업|11억원|2007.11.08
UNLISTED|900167|이앤컴퍼니(구.케이엠그린)|지정외폐기물처리업|162억원|2007.11.26
UNLISTED|095670|칸소프트|기타소프트웨어자문개발및공급업|0억원|2007.11.15
UNLISTED|039550|텔리웨어|유선통신기기제조업|29억원|2002.12.27
UNLISTED|262600|대원산업|플라스틱제품제조업|340억원|2021.03.11
UNLISTED|900163|에스제이디|통신·경보및탐지용장비도매업|9억원|2005.04.14
UNLISTED|900161|에스캠|방송수신기및기타영상음향기기제조업|35억원|2007.11.22
UNLISTED|053830|이미래종합통신|별정통신업|30억원|2002.10.19
UNLISTED|142490|송마디엠씨|금속절삭기계제조업|9억원|2021.03.08
UNLISTED|900160|팜밴|기타소프트웨어자문개발및공급업|17억원|2005.04.13
UNLISTED|068090|오케이메디젠|그외기타의료용기기제조업|5억원|2003.01.07
UNLISTED|310740|재플|응용소프트웨어개발및공급업|20억원|2021.03.23
UNLISTED|065810|UC아이콜스|기타소프트웨어자문개발및공급업|81억원|2003.10.06
UNLISTED|308430|셀비온|의약품제조업|44억원|2019.08.29
KOSDAQ|223040|교보스팩5호|금융지원서비스업|5억원|2015.07.01
KOSDAQ|002290|삼일기업공사|건물건설업|62억원|2002.09.04
K_OTC|101970|우양에이치씨|설치용금속탱크및저장용기제조업|68억원|2008.06.18
UNLISTED|041860|에스브이씨테크놀러지|제조컴퓨터네트웍솔루션|29억원|2003.05.15
UNLISTED|040530|넷티브이코리아|인터넷미디어|10억원|2002.10.04
KOSDAQ|264850|IBKS스팩6호|금융지원서비스업|4억원|2017.02.20
UNLISTED|950658|써밋에셋(구.지앤엠모바일)|시스템소프트웨어개발및공급업|0억원|2014.05.08
UNLISTED|950657|씨앤팜|기타자연과학연구개발업|0억원|2014.05.02
UNLISTED|951988|엔디디||0억원|2022.01.05
UNLISTED|951989|라이드플럭스|응용소프트웨어개발및공급업|0억원|2022.01.10
UNLISTED|237230|씨프로|통신및방송장비제조업|38억원|2012.02.03
UNLISTED|951986|아소아|항공기우주선및보조장치제조업|0억원|2021.12.30
UNLISTED|950654|녹수|벽및바닥피복용플라스틱제품제조업|0억원|2014.05.02
UNLISTED|951987|이엠피이모션캡쳐|응용소프트웨어개발및공급업|0억원|2022.01.03
UNLISTED|900399|인포트러스트|기타소프트웨어자문개발및공급업|12억원|2006.10.12
UNLISTED|951984|식탁이있는삶|상품종합도매업|0억원|2021.12.27
UNLISTED|950656|캐스트이즈|시스템소프트웨어개발및공급업|0억원|2014.05.02
UNLISTED|810357|새한마이크로텍|기타전자부품제조업|0억원|2012.02.03
UNLISTED|951985|에이텀|변압기제조업|11억원|2021.12.28
KOSPI|365550|이에스알켄달스퀘어리츠|부동산임대및공급업|1433억원|2020.11.24
UNLISTED|950655|메이플세미컨덕터||49억원|2014.05.02
UNLISTED|900397|엠큐브웍스|기타소프트웨어자문개발및공급업|8억원|2007.11.22
UNLISTED|900396|인우기술|기타소프트웨어자문개발및공급업|27억원|2006.10.12
UNLISTED|095900|영도교육|언어학원|4억원|2007.11.15
UNLISTED|071930|에이스하이텍|전자부품제조업|215억원|2004.08.06
KOSDAQ|239890|피엔에이치테크|기초화학물질제조업|23억원|2016.07.22
UNLISTED|900392|엑셀반도체|전자집적회로제조업|46억원|2007.11.22
UNLISTED|058950|씨디카드|기록매체복제업|15억원|2002.10.11
UNLISTED|033650|메타넷대우정보(구.대우정보시스템)|컴퓨터시스템통합자문및구축서비스업|61억원|2012.11.06
UNLISTED|147670|디네트웍스|LCD검사장비.AMOLED검사장비|17억원|2012.02.03
UNLISTED|034980|이론테크놀로지|방송및무선통신기기제조업|19억원|2003.09.29
KOSPI|006040|동원산업|국내최대규모의원양어업기업|168억원|2003.09.25
KOSDAQ|007370|진양제약||60억원|2002.09.04
UNLISTED|352240|에이아이엠|그외기타특수목적용기계제조업|1억원|2021.01.14
UNLISTED|353570|아쉬세븐|화장품제조업|42억원|2020.07.23
UNLISTED|951993|바이오팜솔루션즈|의학및약학연구개발업|0억원|2022.01.18
UNLISTED|083910|유니온상호저축은행|금융업|50억원|2005.09.30
UNLISTED|951994|샌즈랩|데이터베이스및온라인정보제공업|0억원|2022.01.20
UNLISTED|950660|시지바이오|정형외과용및신체보정용기기제조업|49억원|2018.05.25
UNLISTED|951991|번개장터|응용소프트웨어개발및공급업|0억원|2022.01.12
UNLISTED|951992|심플랫폼|응용소프트웨어개발및공급업|0억원|2022.01.14
UNLISTED|950662|메카트로|컴퓨터프린터제조업|0억원|2014.05.09
UNLISTED|951990|이노보테라퓨틱스|의학및약학연구개발업|0억원|2022.01.12
UNLISTED|044300|한국정보중개|데이터베이스및온라인정보제공업&gt;|28억원|2003.05.22
UNLISTED|950668|에스티유니타스|기타교육지원서비스업|0억원|2014.05.21
UNLISTED|951999|피플앤잡|고용알선업|0억원|2022.01.24
UNLISTED|951997|람다256|응용소프트웨어개발및공급업|0억원|2022.01.21
UNLISTED|900389|흥화|도로건설업|242억원|2006.09.07
UNLISTED|951998|엔트리움|기타화학물질및화학제품도매업|0억원|2022.01.21
UNLISTED|341570|기쁨앤드|그외기타가정용품도매업|1억원|2021.01.27
UNLISTED|950664|퓨쳐시스템|유선통신장비제조업|0억원|2014.05.09
UNLISTED|951995|플라스포|128-81-65125|0억원|2022.01.21
UNLISTED|951996|퓨처플레이|소프트웨어개발및공급업|0억원|2022.01.21
UNLISTED|264840|린노|벽및바벽및바닥피복용플라스틱제품제조업|6억원|2021.03.11
UNLISTED|122360|이건에너지|전기가스증기및공기조절공급업|67억원|2012.02.03
UNLISTED|900383|포엔시스|컴퓨터입·출력장치및기타주변기기제조업|12억원|2006.08.23
UNLISTED|031000|코리아세븐|상품종합중개업|1811억원|2012.02.03
UNLISTED|108070|삼성디지털이미징|안경사진기및기타광학기기제조업|0억원|2010.04.15
KOSPI|123690|한국화장품|화장품도매업|932억원|2021.03.15
KOSDAQ|145020|휴젤|생물학적제제제조업|16억원|2012.11.06
UNLISTED|811692|세일기계공업|펄프및종이가공용기계제조업|0억원|2012.02.03
UNLISTED|033660|우리금융캐피탈|금융리스업|2877억원|2007.12.27
UNLISTED|058940|한국인터크론|그외기타분류안된화학제품제조업|10억원|2002.01.17
UNLISTED|196600|타임즈코어|신문발행업|9억원|2021.04.09
K_OTC|008690|한양|도로건설업|235억원|2005.06.29
KOSDAQ|173940|에프엔씨엔터테인먼트|음악및기타오디오물출판업|32억원|2013.04.17
UNLISTED|378860|코티|산업처리공정제어장비제조업|1억원|2021.03.25
UNLISTED|377530|아이씨뱅큐||16억원|2021.03.05
UNLISTED|251540|에스와이제이|봉제의복제조업|54억원|2017.04.10
UNLISTED|083920|데이타게이트코리아|컴퓨터시스템통합자문및구축서비스업|37억원|2005.06.29
UNLISTED|110380|스타넷|전시및광고용조명장치제조업|34억원|2020.07.16
UNLISTED|098170|한국지더블물류|화물운송주선업|0억원|2007.11.15
KOSDAQ|046970|우리로|유선통신장비제조업|93억원|2012.11.06
UNLISTED|824991|포스콤|방사선장치제조업|0억원|2012.02.03
UNLISTED|044310|지오피아|데이터베이스및온라인정보제공업|12억원|2007.11.23
UNLISTED|045640|지오소프트|기타소프트웨어자문개발및공급업|13억원|2007.11.23
UNLISTED|951968|코빗|컴퓨터프로그래밍시스템통합및관리업|0억원|2021.12.03
UNLISTED|950636|에이치엠알|그외기타비금속광물광업|43억원|2014.03.25
UNLISTED|951969|닥터나우|응용소프트웨어개발및공급업|0억원|2021.12.06
UNLISTED|951966|엔케이에테르|압축및액화가스용기제조업|0억원|2021.12.02
KOSDAQ|021650|한국큐빅|플라스틱적층도포및기타표면처리제품제조업|49억원|2003.01.22
UNLISTED|951967|해시드|시스템소프트웨어개발및공급업|0억원|2021.12.03
UNLISTED|288840|코틈|토목공사및유사용기계장비제조업|6억원|2020.11.19
UNLISTED|900379|일동후디스|수프및균질화식품제조업|45억원|2006.08.03
UNLISTED|951964|프록시헬스케어|전기·전자공학연구개발업|0억원|2021.12.01
UNLISTED|950632|씨에스케이|반도체제조용기계제조업|13억원|2014.03.19
UNLISTED|900378|위즈맥스|데이터베이스및온라인정보제공업|0억원|2007.11.22
UNLISTED|951965|코리아스크린|영화비디오물및방송프로그램배급업|2억원|2021.12.01
UNLISTED|339240|스테이폴리오|응용소프트웨어개발및공급업|1억원|2021.04.02
UNLISTED|951962|펄핏|응용소프트웨어개발및공급업|0억원|2021.11.30
UNLISTED|950634|오픈트레이드|데이터베이스및온라인정보제공업|0억원|2014.03.20
UNLISTED|951963|모노리스|시스템소프트웨어개발및공급업|0억원|2021.12.01
UNLISTED|900375|제일윈텍|산업설비청소업|15억원|2007.11.23
KOSDAQ|122350|삼기(구.삼기오토모티브)|자동차부품제조업|38억원|2010.02.05
K_OTC|161990|삼보컴퓨터|컴퓨터제조업|56억원|2007.08.06
KOSDAQ|032300|한국파마|의약품제조업|55억원|2012.02.03
UNLISTED|900372|푸본현대생명보험(구.현대라이프생명)|생명보험업|6796억원|2006.05.10
UNLISTED|900371|엑스파미디어|기타소프트웨어자문개발및공급업|0억원|2007.11.22
KOSPI|071950|코아스|사무용가구제조업체|155억원|2005.06.21
UNLISTED|033630|SK브로드밴드|유선통신업|20073억원|2003.10.01
KOSDAQ|353590|오토앤|자동차신품부품및내장품판매업|64억원|2021.04.08
KOSPI|006060|화승인더스트리|BOPP필름PET필름통기성필름등생산업체|277억원|2003.03.13
UNLISTED|824984|글로우원(구.포스코엘이디)|조명장치제조업|0억원|2012.02.03
KOSDAQ|327260|알에프머트리얼즈|전자부품제조업|17억원|2017.12.15
KOSDAQ|007390|네이처셀|중앙난방보일러및방열기제조업|254억원|2002.09.04
UNLISTED|951971|업라이즈|시스템소프트웨어개발및공급업|0억원|2021.12.08
UNLISTED|951972|에이투젠|제조업회사본부|0억원|2021.12.10
UNLISTED|159680|비욘드솔루션|시스템및소프트웨어자문개발|3억원|2012.12.05
UNLISTED|951970|엠피닉스|광학렌즈및광학요소제조업|0억원|2021.12.07
KOSPI|134380|미원화학|계면활성제제조업|22억원|2021.03.15
KOSDAQ|046940|우원개발|토공사업|73억원|2002.09.12
KOSDAQ|083930|아바코|반도체제조용기계제조업|80억원|2005.06.28
UNLISTED|808013|바르질라코리아|기타엔지니어링서비스업|0억원|2012.02.03
UNLISTED|951979|오투바이오|건강기능식품제조업|0억원|2021.12.21
UNLISTED|951977|원이멀스|게임소프트웨어개발및공급업|0억원|2021.12.15
UNLISTED|950649|에이치비엔터테인먼트|방송프로그램제작업|11억원|2014.04.24
UNLISTED|951978|아로마티카|화장품제조업|0억원|2021.12.15
UNLISTED|951975|텔로팜|그외기타전자부품제조업|0억원|2021.12.14
UNLISTED|950643|한화인베스트먼트|기타투자기관|634억원|2014.04.08
UNLISTED|900367|포휴먼텍|동물용사료및조제식품제조업|19억원|2006.05.02
UNLISTED|951976|테라폼랩스코리아|기타공학연구개발업|0억원|2021.12.14
UNLISTED|950642|리큅|주방용전기기기제조업|11억원|2014.04.04
UNLISTED|900366|바이오썸|그외기타식료품제조업|8억원|2006.04.20
UNLISTED|951973|테라시드바이오사이언스|의학및약학연구개발업|0억원|2021.12.13
UNLISTED|950645|떡보의하루|떡류제조업|0억원|2014.04.09
UNLISTED|900365|우암닷컴|기타소프트웨어자문개발및공급업|0억원|2007.11.22
UNLISTED|951974|네비웍스|소프트웨어개발및공급업|0억원|2021.12.14
UNLISTED|950644|소만사|시스템소프트웨어개발및공급업|0억원|2014.04.09
KOSDAQ|095910|에스에너지|기타발전기및전기변환장치제조업|58억원|2007.10.16
UNLISTED|900362|리드제넥스|기타기초무기화학물질제조업|14억원|2007.11.08
UNLISTED|390500|참하나지더블유|기체여과기제조업|10억원|2021.06.21
KOSDAQ|033640|네패스|기타전자부품|109억원|2003.12.17
UNLISTED|034970|올에버|가정용품도매업|80억원|2003.09.29
KOSDAQ|006050|국영지앤엠|기타유리제품제조업|171억원|2002.09.04
UNLISTED|951982|에이치피앤씨|의약품도매업|22억원|2021.12.24
UNLISTED|950650|시선인터내셔널|여자용정장제조업|70억원|2014.04.28
UNLISTED|951983|디엔피씨|기타엔지니어링서비스업|0억원|2021.12.27
UNLISTED|376220|금영이엔지|건물용기계장비설치공사업|5억원|2021.03.05
UNLISTED|158340|비에이치씨(구.에스비에이치씨)|상품종합도매업|26억원|2012.02.03
UNLISTED|951980|딥브레인에이아이|데이터베이스및온라인정보제공업|0억원|2021.12.21
UNLISTED|341540|카썸모빌리티|컴퓨터및주변장치소프트웨어도매업|6억원|2021.01.29
UNLISTED|226590|메가일렉트로닉스|전자부품실장기판제조업|17억원|2017.07.03
UNLISTED|950652|웰츄럴바이오|기타곡물가공품제조업|14억원|2014.05.02
UNLISTED|951981|두산로보틱스|산업용로봇제조업|207억원|2021.12.22
UNLISTED|342870|오아|가전제품및정보통신장비소매업|31억원|2021.06.25
UNLISTED|046950|언아더월드|컴퓨터및그주변기기제조업|42억원|2007.11.22
UNLISTED|810396|샤니|빵류제조업|476억원|2012.02.03
UNLISTED|900358|벽산정보통신|기타소프트웨어자문개발및공급업|0억원|2007.11.13
KOSDAQ|365590|NH스팩18호|금융지원서비스업|5억원|2020.10.27
UNLISTED|900357|한국씰마스타|그외기타전자부품제조업|15억원|2006.04.07
UNLISTED|950698|림브로스|응용소프트웨어개발및공급업|0억원|2014.10.23
UNLISTED|900356|한무쇼핑|백화점|305억원|2007.11.27
UNLISTED|105830|쎄미픽스|전기및통신공사업|0억원|2010.07.01
UNLISTED|900355|도레이첨단소재(구.도레이새한)|플라스틱필름시트및판제조업|5760억원|2006.03.28
UNLISTED|316580|선진피앤비|위생용종이제품제조업|9억원|2019.01.24
KOSDAQ|160600|이큐셀(구.에스엔텍비엠)|반도체및평판디스플레이제조용기계제조업|151억원|2012.02.03
UNLISTED|808072|바이온텍|그외기타의료용기기제조업|0억원|2012.02.03
UNLISTED|950699|담원조경|도시계획및조경설계서비스업|0억원|2014.10.23
UNLISTED|900352|한국휴먼컴퓨터|기타소프트웨어자문개발및공급업|0억원|2006.03.22
UNLISTED|117810|컨코스트(구.건설미래시스템)|건축설계및관련서비스업|2억원|2020.11.30
KOSDAQ|034940|조아제약|완제의약품제조업|142억원|2002.09.12
UNLISTED|276880|스포메틱스|화장품제조업|1억원|2021.03.18
KOSDAQ|208710|바이오로그디바이스|전자부품제조업|27억원|2014.11.07
