에버테크노|5200|미래에셋증권|2007.05.02~-|2007.05.02|null|2007.05.02|4500~5500|4500~5500|4500~5500|10400|10400||96.69%|2007.05.08~05.10|2007.05.08|2007.05.10|456.95:1|true|true|true|true|2007/05/22|-|%|%|8000|53.85%|8200
동아팜텍|24000|우리투자증권|2012.01.05~01.06|2012.01.05|2012.01.06|2012.01.05|20000~24000|20000~24000|20000~24000|54408|54408||-|2012.01.10~01.11|2012.01.10|2012.01.11|543:1|true|true|true|true|2012/01/20|-|%|%|35000|45.83%|29750
인트론바이오테크놀로지|6100|신한금융투자|2011.01.10~01.11|2011.01.10|2011.01.11|2011.01.10|4800~6100|4800~6100|4800~6100|3050|3050||-|2011.01.17~01.18|2011.01.17|2011.01.18|943.9:1|true|true|true|true|2011/01/26|-|%|%|12200|100%|10400
대원|15000|신한금융투자,미래에셋대우|2017.11.16~11.17|2017.11.16|2017.11.17|2017.11.16|13000~15000|13000~15000|13000~15000|26000|26000|247.25:1|0.20%|2017.11.23~11.24|2017.11.23|2017.11.24|460.24:1|true|true|true|true|2017/12/01|-|%|%|16000|6.67%|13300
인포마크|14000|삼성증권|2015.09.09~09.10|2015.09.09|2015.09.10|2015.09.09|12000~14000|12000~14000|12000~14000|10440|10440|251.2:1|12.00%|2015.09.15~09.16|2015.09.15|2015.09.16|381:1|true|true|true|true|2015/09/23|-|%|%|25000|78.57%|20100
한국스팩5호|2000|한국투자증권|2017.07.10~07.11|2017.07.10|2017.07.11|2017.07.10|2000~2000|2000~2000|2000~2000|7000|7000||-|2017.07.13~07.14|2017.07.13|2017.07.14|6.66:1|true|true|true|true|2017/07/24|-|%|%|2020|1%|2000
에이치피오|22200|대신증권,키움증권|2021.04.27~04.28|2021.04.27|2021.04.28|2021.04.27|22200~25400|22200~25400|22200~25400|88525|88525|252.13:1|4.12%|2021.05.03~05.04|2021.05.03|2021.05.04|95.01:1|true|true|true|true|2021/05/14|11050|4.25%|-50.23%|20000|-9.91%|16750
두올|8500|미래에셋증권,HMC투자증권|2016.07.13~07.14|2016.07.13|2016.07.14|2016.07.13|7500~9000|7500~9000|7500~9000|54750|54750|71.69:1|-|2016.07.19~07.20|2016.07.19|2016.07.20|2.17:1|true|true|true|true|2016/07/29|-|%|%|8190|-3.65%|7060
한서제약|1400||-~-|null|null|-|-|-|0|-|-||-|2004.11.09~11.10|2004.11.09|2004.11.10||true|true|true|false|null|null|null|null|null|null|null
현대드림투게더|6000|현대증권|2010.03.04~03.05|2010.03.04|2010.03.05|2010.03.04|6000~-|6000~-|6000|20004|20004||-|2010.03.10~03.11|2010.03.10|2010.03.11|2;1|true|true|true|true|2010/03/19|-|%|%|6800|13.33%|7820
아이엠|5000|한국투자증권|2008.07.03~07.04|2008.07.03|2008.07.04|2008.07.03|7700~9100|7700~9100|7700~9100|10000|10000||-|2008.07.14~07.15|2008.07.14|2008.07.15|19.86:1|true|true|true|true|2008/07/23|-|%|%|5437|8.74%|5523
에프엔에스테크|14000|한국투자증권|2017.02.09~02.10|2017.02.09|2017.02.10|2017.02.09|11000~13000|11000~13000|11000~13000|11000|11000|624.02:1|6.26%|2017.02.16~02.17|2017.02.16|2017.02.17|840.67:1|true|true|true|true|2017/02/27|-|%|%|17050|21.79%|17450
인피니트헬스케어(구.인피니트테|5200|삼성증권|2010.05.10~05.11|2010.05.10|2010.05.11|2010.05.10|4200~5200|4200~5200|4200~5200|12600|12600||-|2010.05.17~05.18|2010.05.17|2010.05.18|696.17:1|true|true|true|true|2010/05/26|-|%|%|5940|14.23%|5050
파인텍|10500|NH투자증권|2015.07.28~07.29|2015.07.28|2015.07.29|2015.07.28|9000~10500|9000~10500|9000~10500|9590|9590|382.64:1|45.68%|2015.08.04~08.05|2015.08.04|2015.08.05|1041.73:1|true|true|true|true|2015/08/17|-|%|%|21000|100%|17100
지티지웰니스|11000|대신증권|2018.09.04~09.05|2018.09.04|2018.09.05|2018.09.04|9000~9800|9000~9800|9000~9800|7200|7200|946.89:1|4.22%|2018.09.12~09.13|2018.09.12|2018.09.13|514.16:1|true|true|true|true|2018/09/21|-|%|%|15250|38.64%|-
자연과환경|3700|하나증권|2005.11.01~-|2005.11.01|null|2005.11.01|3000~4000|3000~4000|3000~4000|3700|3700||-|2005.11.08~11.10|2005.11.08|2005.11.10|379.96:1|true|true|true|false|null|null|null|null|null|null|null
감마누|11000|한국투자증권|2014.07.28~07.29|2014.07.28|2014.07.29|2014.07.28|10000~11500|10000~11500|10000~11500|3600|3600|608.66:1|-|2014.08.04~08.05|2014.08.04|2014.08.05|1389.86:1|true|true|true|true|2014/08/14|-|%|%|22000|100%|18700
세경하이테크|35000|키움증권|2019.07.17~07.18|2019.07.17|2019.07.18|2019.07.17|46000~52000|46000~52000|46000~52000|46000|46000|10.71:1|-|2019.07.22~07.23|2019.07.22|2019.07.23|1.20:1|true|true|true|true|2019/07/30|24550|5.36%|-29.86%|33250|-5%|33350
화풍방직국제집단유한공사|0|대우증권|2007.06.22~-|2007.06.22|null|null|4400~6400|null|4400~6400|26400|null|null|null|2006.06.26~06.27|2006.06.26|2006.06.27||true|false|true|false|null|null|null|null|null|null|null
엔에이치스팩7호|2000|NH투자증권|2015.05.27~05.28|2015.05.27|2015.05.28|2015.05.27|2000~2000|2000~2000|2000~2000|8400|8400||-|2015.06.03~06.04|2015.06.03|2015.06.04|289.38:1|true|true|true|true|2015/06/12|-|%|%|2130|6.5%|2125
네패스신소재|4400|우리투자증권|2008.03.18~-|2008.03.18|null|2008.03.18|6200~6800|6200~6800|6200~6800|2904|2904||-|2008.03.25~03.26|2008.03.25|2008.03.26|167:1|true|true|true|true|2008/04/04|-|%|%|7650|73.86%|8790
에스디바이오센서|52000|NH투자증권,한국투자증권,삼성증권,KB증권|2021.07.05~07.06|2021.07.05|2021.07.06|2021.07.05|45000~52000|45000~52000|45000~52000|559899|559899|1143.76:1|12.45%|2021.07.08~07.09|2021.07.08|2021.07.09|274.02:1|true|true|true|true|2021/07/16|60500|10.00%|16.35%|57000|9.62%|61000
대명에너지|null|한국투자증권,삼성증권|2022.02.23~02.24|2022.02.23|2022.02.24|null|25000~29000|null|25000~29000|112500|null|null|null|2022.03.03~03.04|2022.03.03|2022.03.04||true|false|true|true|2022/03/16|-|%|-%|-|%|예정
유진테크|7800|현대증권|2005.12.27~-|2005.12.27|null|2005.12.27|7000~8000|7000~8000|7000~8000|7644|7644||-|2006.01.04~01.06|2006.01.04|2006.01.06|758.11:1|true|true|true|false|null|null|null|null|null|null|null
켐트로닉스|9500|교보증권|2006.12.26~-|2006.12.26|null|2006.12.26|9000~11000|9000~11000|9000~11000|9215|9215||59.90%|2007.01.03~01.05|2007.01.03|2007.01.05|143.19:1|true|true|true|true|2006/01/17|-|%|%|9800|3.16%|11250
상아프론테크|6000|한국투자증권|2011.07.06~07.07|2011.07.06|2011.07.07|2011.07.06|6300~6900|6300~6900|6300~6900|15000|15000||-|2011.07.13~07.14|2011.07.13|2011.07.14|670.85:1|true|true|true|true|2011/07/21|-|%|%|7680|28%|6700
빛샘전자|4400|미래에셋증권|2012.03.07~03.08|2012.03.07|2012.03.08|2012.03.07|4000~4400|4000~4400|4000~4400|3432|3432||-|2012.03.12~03.13|2012.03.12|2012.03.13|1000.47:1|true|true|true|true|2012/03/21|-|%|%|8800|100%|10100
네오크레마|8000|키움증권|2019.08.07~08.08|2019.08.07|2019.08.08|2019.08.07|10000~11500|10000~11500|10000~11500|15500|15500|96.6:1|-|2019.08.12~08.13|2019.08.12|2019.08.13|1.59:1|true|true|true|true|2019/08/22|21150|3.93%|164.38%|9530|19.13%|8370
엔트로피|8500|키움닷컴증권|2006.04.26~-|2006.04.26|null|2006.04.26|7000~9000|7000~9000|7000~9000|10328|10328||-|2006.05.10~05.12|2006.05.10|2006.05.12|588.95:1|true|true|true|false|null|null|null|null|null|null|null
엠코르셋|11500|대신증권|2018.07.05~07.06|2018.07.05|2018.07.06|2018.07.05|10100~11500|10100~11500|10100~11500|-|-|766.05:1|16.40%|2018.07.12~07.13|2018.07.12|2018.07.13|51.47:1|true|true|true|true|2018/07/23|-|%|%|11050|-3.91%|12950
제노레이|23000|한국투자증권|2018.05.09~05.10|2018.05.09|2018.05.10|2018.05.09|17500~20500|17500~20500|17500~20500|10533|10533|907.12:1|32.59%|2018.05.16~05.17|2018.05.16|2018.05.17|1028.72:1|true|true|true|true|2018/05/28|9630|3.22%|-58.13%|45900|99.57%|37350
케이엔디티앤아이|8500|교보증권|2010.05.26~05.27|2010.05.26|2010.05.27|2010.05.26|7000~8500|7000~8500|7000~8500|15300|15300||-|2010.06.03~06.04|2010.06.03|2010.06.04|1059.2:1|true|true|true|true|2010/06/15|-|%|%|11000|29.41%|9350
크루셜텍|23500|미래에셋증권|2010.07.05~07.06|2010.07.05|2010.07.06|2010.07.05|20000~23500|20000~23500|20000~23500|24107|24107||-|2010.07.12~07.13|2010.07.12|2010.07.13|554.7:1|true|true|true|true|2010/07/21|-|%|%|31900|35.74%|27150
씨트리|6500|신한금융투자|2015.12.07~12.08|2015.12.07|2015.12.08|2015.12.07|8300~10200|8300~10200|8300~10200|9960|9960|4.7:1|0.60%|2015.12.10~12.11|2015.12.10|2015.12.11|199.96:1|true|true|true|true|2015/12/21|11050|7.28%|70%|9250|42.31%|12000
이엔에프테크놀로지|5500|한국투자증권|2009.05.11~05.12|2009.05.11|2009.05.12|2009.05.11|4500~5100|4500~5100|4500~5100|14850|14850||21.98%|2009.05.20~05.21|2009.05.20|2009.05.21|696.2:1|true|true|true|true|2009/05/28|-|%|%|11000|100%|9350
디엠티|5700|하나대투증권|2013.11.06~11.07|2013.11.06|2013.11.07|2013.11.06|5200~6200|5200~6200|5200~6200|6113|6113||-|2013.11.14~11.15|2013.11.14|2013.11.15|535.94:1|true|true|true|true|2013/11/26|-|%|%|5210|-8.6%|5990
서린바이오사이언스|10000|대신증권|2005.09.29~-|2005.09.29|null|2005.09.29|10000~12000|10000~12000|10000~12000|11212|11212||-|2005.10.11~10.13|2005.10.11|2005.10.13|1044.68:1|true|true|true|false|null|null|null|null|null|null|null
하나그린스팩1호|4000|하나대투|2010.10.25~10.26|2010.10.25|2010.10.26|2010.10.25|4000~4000|4000~4000|4000~4000|20000|20000||-|2010.11.01~11.02|2010.11.01|2010.11.02|535.36:1|true|true|true|true|2010/11/10|-|%|%|4210|5.25%|4220
GKL|12000|미래에셋증권|2009.11.04~11.05|2009.11.04|2009.11.05|2009.11.04|9500~12000|9500~12000|9500~12000|176288|176288||-|2009.11.11~11.12|2009.11.11|2009.11.12|20.4:1|true|true|true|true|2009/11/19|-|%|%|15000|25%|15850
테스나|13500|키움증권|2013.10.01~10.02|2013.10.01|2013.10.02|2013.10.01|12000~13500|12000~13500|12000~13500|9767|9767||-|2013.10.10~10.11|2013.10.10|2013.10.11|643.73:1|true|true|true|true|2013/10/22|-|%|%|15300|13.33%|13050
내츄럴엔도텍|40000|키움증권|2013.10.16~10.17|2013.10.16|2013.10.17|2013.10.16|32000~38000|32000~38000|32000~38000|21200|21200||86.16%|2013.10.21~10.22|2013.10.21|2013.10.22|609.82:1|true|true|true|true|2013/10/31|-|%|%|80000|100%|84700
한국스팩4호|2000|한국투자증권|2016.06.07~06.08|2016.06.07|2016.06.08|2016.06.07|2000~2000|2000~2000|2000~2000|10000|10000||-|2016.06.13~06.14|2016.06.13|2016.06.14|0.37:1|true|true|true|true|2016/06/22|-|%|%|1950|-2.5%|1930
맥스트|15000|하나금융투자|2021.07.12~07.13|2021.07.12|2021.07.13|2021.07.12|11000~13000|11000~13000|11000~13000|11000|11000|1587.01:1|39.13%|2021.07.16~07.19|2021.07.16|2021.07.19|6762.75:1|true|true|true|true|2021/07/27|42400|-0.35%|182.67%|30000|100%|39000
잉글우드랩|6000|하나금융투자|2016.09.26~09.27|2016.09.26|2016.09.27|2016.09.26|6000~7000|6000~7000|6000~7000|21000|21000|226.37:1|-|2016.10.04~10.05|2016.10.04|2016.10.05|350.46:1|true|true|true|true|2016/10/14|-|%|%|8360|39.33%|7300
엔에이치스팩8호|2000|NH투자증권|2015.06.16~06.17|2015.06.16|2015.06.17|2015.06.16|2000~2000|2000~2000|2000~2000|13000|13000||-|2015.06.22~06.23|2015.06.22|2015.06.23|35:1|true|true|true|true|2015/06/30|-|%|%|2080|4%|2110
일진하이솔루스|34300|미래에셋증권,삼성증권,현대차증권,대신증권|2021.08.19~08.20|2021.08.19|2021.08.20|2021.08.19|25700~34300|25700~34300|25700~34300|279975|279975|1471.01:1|61.52%|2021.08.24~08.25|2021.08.24|2021.08.25|654.5:1|true|true|true|true|2021/09/01|39500|1.15%|15.16%|68600|100%|89100
신양엔지니어링|9100|CJ투자증권|2006.12.04~-|2006.12.04|null|2006.12.04|8500~10000|8500~10000|8500~10000|10920|10920||99.28%|2006.12.12~12.14|2006.12.12|2006.12.14|737.12:1|true|true|true|true|2006/12/27|-|%|%|9400|3.3%|10800
하이마트|59000|대우증권|2011.06.15~06.16|2011.06.15|2011.06.16|2011.06.15|59000~67700|59000~67700|59000~67700|419747|419747||-|2011.06.21~06.22|2011.06.21|2011.06.22|2.6:1|true|true|true|true|2011/06/29|-|%|%|53100|-10%|57000
스튜디오드래곤|35000|미래에셋대우,하나금융투자|2017.11.09~11.10|2017.11.09|2017.11.10|2017.11.09|30900~35000|30900~35000|30900~35000|185400|185400|536.68:1|27.20%|2017.11.16~11.17|2017.11.16|2017.11.17|320.11:1|true|true|true|true|2017/11/24|-|%|%|55300|58%|71800
와토스코리아|7000|sk증권|2005.10.26~-|2005.10.26|null|2005.10.26|6000~9000|6000~9000|6000~9000|9800|9800||-|2005.11.02~11.04|2005.11.02|2005.11.04|457.2:1|true|true|true|false|null|null|null|null|null|null|null
나노브릭|16000|KB증권|2019.08.01~08.02|2019.08.01|2019.08.02|2019.08.01|18000~22000|18000~22000|18000~22000|8208|8208|39.3:1|-|2019.08.07~08.08|2019.08.07|2019.08.08|2.58:1|true|true|true|true|2019/08/19|2925|2.81%|-81.72%|14400|-10%|14800
금호에이치티|10000|NH투자증권|2015.10.27~10.28|2015.10.27|2015.10.28|2015.10.27|12700~15700|12700~15700|12700~15700|57098|57098|46.05:1|8.00%|2015.11.02~11.03|2015.11.02|2015.11.03|32.87:1|true|true|true|true|2015/11/11|-|%|%|9500|-5%|8860
멕아이씨에스|4500|키움증권|2015.11.30~12.01|2015.11.30|2015.12.01|2015.11.30|7500~9000|7500~9000|7500~9000|4125|4125|3.77:1|-|2015.12.03~12.04|2015.12.03|2015.12.04|174.29:1|true|true|true|true|2015/12/14|-|%|%|8000|77.78%|6600
오스템임플란트|15000|한국투자증권|2007.01.18~-|2007.01.18|null|2007.01.18|13800~16400|13800~16400|13800~16400|39240|39240||99.78%|2007.01.24~01.26|2007.01.24|2007.01.26|233.80:1|true|true|true|true|2007/02/07|-|%|%|16400|9.33%|17050
넥스트엔터테인먼트월드|16300|우리투자증권|2014.12.09~12.10|2014.12.09|2014.12.10|2014.12.09|12700~16300|12700~16300|12700~16300|26307|26307|214.69:1|9.59%|2014.12.15~12.16|2014.12.15|2014.12.16|33.55:1|true|true|true|true|2014/12/23|-|%|%|15800|-3.07%|18150
코썬바이오|7000|NH투자증권|2016.11.24~11.25|2016.11.24|2016.11.25|2016.11.24|7000~9000|7000~9000|7000~9000|24500|24500|54.22:1|-|2016.11.30~12.01|2016.11.30|2016.12.01|5.78:1|true|true|true|true|2016/12/09|-|%|%|6300|-10%|5090
네오피델리티|4500|한화증권|2009.03.12~03.13|2009.03.12|2009.03.13|2009.03.12|4000~5000|4000~5000|4000~5000|2250|2250||-|2009.03.19~03.20|2009.03.19|2009.03.20|569.26:1|true|true|true|true|2009/03/31|-|%|%|9000|100%|10350
쌍용머티리얼|17500|대우증권|2009.09.09~09.10|2009.09.09|2009.09.10|2009.09.09|14500~17500|14500~17500|14500~17500|26100|26100||-|2009.09.16~09.17|2009.09.16|2009.09.17|13.73:1|true|true|true|true|2009/09/29|-|%|%|15750|-10%|13600
아구스|14500|미래에셋증권|2007.07.10~-|2007.07.10|null|2007.07.10|11000~13000|11000~13000|11000~13000|17600|17600||-|2007.07.18~07.19|2007.07.18|2007.07.19|479:1|true|true|true|true|2007/07/27|-|%|%|19850|36.9%|16950
쎄미시스코|9500|하이투자증권|2011.11.02~11.03|2011.11.02|2011.11.03|2011.11.02|7000~8000|7000~8000|7000~8000|9137|9137||-|2011.11.09~11.10|2011.11.09|2011.11.10|781:1|true|true|true|true|2011/11/18|-|%|%|11100|16.84%|9900
해성티피씨|13000|한국투자증권|2021.04.06~04.07|2021.04.06|2021.04.07|2021.04.06|9500~11500|9500~11500|9500~11500|9500|9500|1508.95:1|16.05%|2021.04.12~04.13|2021.04.12|2021.04.13|2053.27:1|true|true|true|true|2021/04/21|8500|5.99%|-34.62%|26000|100%|33800
캐리소프트|9000|미래에셋대우|2019.10.14~10.15|2019.10.14|2019.10.15|2019.10.14|7000~9000|7000~9000|7000~9000|6370|6370|924.83:1|2.70%|2019.10.21~10.22|2019.10.21|2019.10.22|1067.00:1|true|true|true|true|2019/10/29|11100|-0.45%|23.33%|12100|34.44%|13850
테고사이언스|13500|우리투자증권|2014.10.22~10.23|2014.10.22|2014.10.23|2014.10.22|10500~12500|10500~12500|10500~12500|5593|5593|591.09:1|30.50%|2014.10.28~10.29|2014.10.28|2014.10.29|622.14:1|true|true|true|true|2014/11/06|-|%|%|27000|100%|31050
브이원텍|17700|미래에셋대우|2017.06.26~06.27|2017.06.26|2017.06.27|2017.06.26|15200~17700|15200~17700|15200~17700|27800|27800|557.47:1|8.30%|2017.07.03~07.04|2017.07.03|2017.07.04|754.31:1|true|true|true|true|2017/07/13|-|%|%|20100|13.56%|18900
에스씨엠생명과학|17000|한국투자증권|2020.06.02~06.03|2020.06.02|2020.06.03|2020.06.02|14000~17000|14000~17000|14000~17000|25200|25200|1032.17:1|7.70%|2020.06.08~06.09|2020.06.08|2020.06.09|814.91:1|true|true|true|true|2020/06/17|15000|9.89%|-11.76%|29500|73.53%|36100
신흥기계|8500|한국투자증권|2011.10.20~10.21|2011.10.20|2011.10.21|2011.10.20|7000~7700|7000~7700|7000~7700|13396|13396||-|2011.10.27~10.28|2011.10.27|2011.10.28|1014.97:1|true|true|true|true|2011/11/08|-|%|%|16000|88.24%|17100
포시에스|9100|동부증권|2015.01.26~01.27|2015.01.26|2015.01.27|2015.01.26|7500~9100|7500~9100|7500~9100|9750|9750|344.23:1|-|2015.02.02~02.03|2015.02.02|2015.02.03|1162.83:1|true|true|true|true|2015/02/11|-|%|%|15500|70.33%|16000
대우캐피탈|8000|한국투자증권|2009.06.10~06.11|2009.06.10|2009.06.11|2009.06.10|7000~8500|7000~8500|7000~8500|46400|46400||3.10%|2009.06.17~06.18|2009.06.17|2009.06.18|216.27:1|true|true|true|true|2009/06/25|-|%|%|7900|-1.25%|7000
퓨쳐켐|15000|NH투자증권,이베스트투자증권|2016.11.16~11.17|2016.11.16|2016.11.17|2016.11.16|19000~22000|19000~22000|19000~22000|26600|26600|62.51:1|-|2016.11.23~11.24|2016.11.23|2016.11.24|473.9:1|true|true|true|true|2016/12/01|-|%|%|15750|5%|11050
파버나인|12500|한국투자증권,케이비투자증권|2014.07.15~07.16|2014.07.15|2014.07.16|2014.07.15|12100~13600|12100~13600|12100~13600|13310|13310|264.04:1|-|2014.07.23~07.24|2014.07.23|2014.07.24|173.89:1|true|true|true|true|2014/08/04|-|%|%|12300|-1.6%|12000
하나금융스팩19호|2000|하나금융투자|2021.09.15~09.16|2021.09.15|2021.09.16|2021.09.15|2000~2000|2000~2000|2000~2000|11000|11000||-|2021.09.27~09.28|2021.09.27|2021.09.28|95.76:1|true|true|true|true|2021/10/07|2100|0.24%|5%|2045|2.25%|2045
삼목강업|2600|교보증권|2013.04.11~04.12|2013.04.11|2013.04.12|2013.04.11|3500~3900|3500~3900|3500~3900|8320|8320||-|2013.04.18~04.19|2013.04.18|2013.04.19|276:1|true|true|true|true|2013/04/30|-|%|%|3440|32.31%|3955
케이비스팩17호|2000|KB증권|2019.03.13~03.14|2019.03.13|2019.03.14|2019.03.13|2000~2000|2000~2000|2000~2000|10000|10000||-|2019.03.18~03.19|2019.03.18|2019.03.19|1.49:1|true|true|true|true|2019/03/27|-|%|%|1995|-0.25%|2000
케이엔제이|11000|미래에셋대우|2019.10.10~10.11|2019.10.10|2019.10.11|2019.10.10|8400~11000|8400~11000|8400~11000|7353|7353|1144.3:1|5.50%|2019.10.16~10.17|2019.10.16|2019.10.17|1104.68:1|true|true|true|true|2019/10/25|14100|2.17%|28.18%|15700|42.73%|14900
엔에이치스팩13호|2000|NH투자증권|2018.12.10~12.11|2018.12.10|2018.12.11|2018.12.10|2000~2000|2000~2000|2000~2000|6000|6000||-|2018.12.14~12.17|2018.12.14|2018.12.17|39.57:1|true|true|true|true|2018/12/24|-|%|%|2000|0%|2010
와이지엔터테인먼트|34000|대우증권|2011.11.07~11.08|2011.11.07|2011.11.08|2011.11.07|22100~28800|22100~28800|22100~28800|27548|27548||-|2011.11.14~11.15|2011.11.14|2011.11.15|560:1|true|true|true|true|2011/11/23|-|%|%|68000|100%|78200
라온피플|14000|미래에셋대우|2019.10.01~10.02|2019.10.01|2019.10.02|2019.10.01|14000~17000|14000~17000|14000~17000|28329|28329|330.36:1|1.50%|2019.10.10~10.11|2019.10.10|2019.10.11|2.07:1|true|true|true|true|2019/10/18|13900|3.35%|-0.71%|13300|-5%|15550
상신전자|13300|미래에셋대우|2017.09.20~09.21|2017.09.20|2017.09.21|2017.09.20|11600~13300|11600~13300|11600~13300|8120|8120|601.54:1|-|2017.09.26~09.27|2017.09.26|2017.09.27|1002.23:1|true|true|true|true|2017/10/16|-|%|%|13300|0%|22000
동방선기|4000|신한금융투자|2009.10.27~10.28|2009.10.27|2009.10.28|2009.10.27|5000~5800|5000~5800|5000~5800|8999|8999||-|2009.11.02~11.03|2009.11.02|2009.11.03|85.35:1|true|true|true|true|2009/11/10|-|%|%|4055|1.38%|3450
화승엔터프라이즈|15000|한국투자증권|2016.09.08~09.09|2016.09.08|2016.09.09|2016.09.08|14600~16500|14600~16500|14600~16500|114464|114464|48.46:1|0.21%|2016.09.21~09.22|2016.09.21|2016.09.22|0.43:1|true|true|true|true|2016/10/04|-|%|%|13500|-10%|14950
아스타|8000|키움증권|2017.03.06~03.07|2017.03.06|2017.03.07|2017.03.06|13000~18000|13000~18000|13000~18000|22750|22750|18.4:1|-|2017.03.09~03.10|2017.03.09|2017.03.10|484.52:1|true|true|true|true|2017/03/20|-|%|%|9700|21.25%|12600
티슈진|27000|NH투자증권,한국투자증권,하나금융투자,한화투자증권,이베스트투자증권|2017.10.17~10.18|2017.10.17|2017.10.18|2017.10.17|16000~27000|16000~27000|16000~27000|120000|120000|299.49:1|22.45%|2017.10.23~10.24|2017.10.23|2017.10.24|299.53:1|true|true|true|true|2017/11/06|8010|0.00%|-70.33%|52000|92.59%|42700
성일텔레콤|3600|교보증권|2005.10.06~-|2005.10.06|null|2005.10.06|3600~4000|3600~4000|3600~4000|6704|6704||-|2005.10.17~10.19|2005.10.17|2005.10.19|413.30:1|true|true|true|false|null|null|null|null|null|null|null
에스에프씨|14000|우리투자증권|2011.11.15~11.16|2011.11.15|2011.11.16|2011.11.15|13500~17000|13500~17000|13500~17000|22044|22044||-|2011.11.21~11.22|2011.11.21|2011.11.22|82.8:1|true|true|true|true|2011/11/30|-|%|%|12600|-10%|10750
알에프세미|4800|대우증권|2007.11.01~-|2007.11.01|null|2007.11.01|6500~7500|6500~7500|6500~7500|4320|4320||-|2007.11.08~11.09|2007.11.08|2007.11.09|84:1|true|true|true|true|2007/11/20|-|%|%|4600|-4.17%|5290
원준|65000|NH투자증권|2021.09.15~09.16|2021.09.15|2021.09.16|2021.09.15|52000~60000|52000~60000|52000~60000|52249|52249|1464.10:1|44.30%|2021.09.27~09.28|2021.09.27|2021.09.28|1623.28:1|true|true|true|true|2021/10/07|99700|-7.08%|53.38%|102000|56.92%|87000
중국고섬공고|7000|대우증권|2011.01.07~01.10|2011.01.07|2011.01.10|2011.01.07|5970~5970|5970~5970|5970~5970|179100|179100||-|2011.01.12~01.13|2011.01.12|2011.01.13|0.46:1|true|true|true|true|2011/01/25|-|%|%|6300|-10%|5900
휴비스|12200|대우증권|2012.02.06~02.07|2012.02.06|2012.02.07|2012.02.06|11700~13200|11700~13200|11700~13200|200141|200141||-|2012.02.13~02.14|2012.02.13|2012.02.14|25.32:1|true|true|true|true|2012/02/23|-|%|%|12250|0.41%|11550
에이치케이이노엔|59000|한국투자증권,삼성증권|2021.07.22~07.26|2021.07.22|2021.07.26|2021.07.22|50000~59000|50000~59000|50000~59000|505850|505850|1871.36:1|13.49%|2021.07.29~07.30|2021.07.29|2021.07.30|388.9:1|true|true|true|true|2021/08/09|39950|3.23%|-32.29%|68100|15.42%|68500
케이비스팩18호|2000|KB증권|2019.06.10~06.11|2019.06.10|2019.06.11|2019.06.10|2000~2000|2000~2000|2000~2000|15000|15000||-|2019.06.13~06.14|2019.06.13|2019.06.14|279.11:1|true|true|true|true|2019/06/24|-|%|%|2300|15%|2990
대양전기공업|9000|삼성증권|2011.06.17~06.20|2011.06.17|2011.06.20|2011.06.17|8200~10000|8200~10000|8200~10000|25650|25650||-|2011.06.28~06.29|2011.06.28|2011.06.29|18.3:1|true|true|true|true|2011/07/08|-|%|%|11200|24.44%|9550
엔에이치스팩14호|2000|NH투자증권|2019.04.24~04.25|2019.04.24|2019.04.25|2019.04.24|2000~2000|2000~2000|2000~2000|16000|16000||-|2019.04.29~04.30|2019.04.29|2019.04.30|51.89:1|true|true|true|true|2019/05/08|-|%|%|2115|5.75%|2030
씨모텍|23000|동양증권|2007.10.26~-|2007.10.26|null|2007.10.26|32000~37000|32000~37000|32000~37000|36379|36379||22.13%|2007.11.01~11.02|2007.11.01|2007.11.02|2.78:1|true|true|true|true|2007/11/14|-|%|%|25000|8.7%|23000
대유|9000|KB증권|2018.07.24~07.25|2018.07.24|2018.07.25|2018.07.24|8900~10000|8900~10000|8900~10000|27412|27412|148.39:1|-|2018.08.01~08.02|2018.08.01|2018.08.02|11.65:1|true|true|true|true|2018/08/10|-|%|%|13250|47.22%|12400
미래나노텍|37000|한국투자증권|2007.09.12~-|2007.09.12|null|2007.09.12|32000~37000|32000~37000|32000~37000|55500|55500||-|2007.09.14~09.17|2007.09.14|2007.09.17|133:1|true|true|true|true|2007/10/01|-|%|%|38000|2.7%|32300
슈피겐코리아|27500|삼성증권|2014.10.20~10.21|2014.10.20|2014.10.21|2014.10.20|22500~27500|22500~27500|22500~27500|41625|41625|255.6:1|30.86%|2014.10.27~10.28|2014.10.27|2014.10.28|360.12:1|true|true|true|true|2014/11/05|-|%|%|37100|34.91%|42650
삼정펄프|29000|서울증권|2006.09.14~-|2006.09.14|null|2006.09.14|28000~32000|28000~32000|28000~32000|11259|11259||99.94%|2006.09.26~09.28|2006.09.26|2006.09.28|610.31:1|true|true|true|true|2006/10/17|-|%|%|55400|91.03%|48500
씨엠에스에듀|23200|삼성증권,유안타증권|2016.03.24~03.25|2016.03.24|2016.03.25|2016.03.24|19000~23200|19000~23200|19000~23200|23560|23560|302.17:1|28.83%|2016.03.29~03.30|2016.03.29|2016.03.30|185.81:1|true|true|true|true|2016/04/07|-|%|%|26800|15.52%|24950
퓨전데이타|11500|한국투자증권|2016.12.06~12.07|2016.12.06|2016.12.07|2016.12.06|10000~11500|10000~11500|10000~11500|10000|10000|345.36:1|12.05%|2016.12.12~12.13|2016.12.12|2016.12.13|572.56:1|true|true|true|true|2016/12/21|-|%|%|20750|80.43%|19800
